"Year","Country","Region","Hospital Name","Province","ID Type of Hospital","Description Type of Hospital","Type of beds","Total Hospital beds standard","Total Private Hospital beds","Total Daycare Hospital beds","Total Surgery Hospital beds","Total Hospital beds"
2014,"Italy","Marche","Presidio Ospedaliero Unico Av1","Fano",1.0,"Ospedale A Gestione Diretta","Acuti",163,0,16,36,215
2014,"Italy","Marche","Presidio Ospedaliero Unico Av1","Fano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",125,0,0,0,125
2014,"Italy","Marche","Presidio Ospedaliero Unico Av1","Fano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",40,0,0,0,40
2014,"Italy","Marche","Presidio Ospedaliero Unico Av2","Fabriano",1.0,"Ospedale A Gestione Diretta","Acuti",712,11,50,66,839
2014,"Italy","Marche","Presidio Ospedaliero Unico Av2","Fabriano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",107,1,0,0,108
2014,"Italy","Marche","Presidio Ospedaliero Unico Av2","Fabriano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",22,0,0,0,22
2014,"Italy","Marche","Presidio Ospedaliero Unico Av3","Macerata",1.0,"Ospedale A Gestione Diretta","Acuti",627,0,61,53,741
2014,"Italy","Marche","Presidio Ospedaliero Unico Av3","Macerata",1.0,"Ospedale A Gestione Diretta","Lungodegenza",136,0,0,0,136
2014,"Italy","Marche","Presidio Ospedaliero Unico Av3","Macerata",1.0,"Ospedale A Gestione Diretta","Riabilitazione",16,0,0,0,16
2014,"Italy","Marche","Presidio Ospedaliero Unico Av4","Fermo",1.0,"Ospedale A Gestione Diretta","Acuti",305,0,24,19,348
2014,"Italy","Marche","Presidio Ospedaliero Unico Av5","Ascoli Piceno",1.0,"Ospedale A Gestione Diretta","Acuti",416,0,46,27,489
2014,"Italy","Marche","Presidio Ospedaliero Unico Av5","Ascoli Piceno",1.0,"Ospedale A Gestione Diretta","Lungodegenza",12,0,0,0,12
2014,"Italy","Marche","Presidio Ospedaliero Unico Av5","Ascoli Piceno",1.0,"Ospedale A Gestione Diretta","Riabilitazione",4,0,0,0,4
2014,"Italy","Marche","Ist.Di Riab. S.Stefano - Villa Adria","Ancona",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",45,0,0,0,45
2014,"Italy","Marche","Casa Di Cura   Villa Igea","Ancona",5.1,"Casa Di Cura Privata Accreditata","Acuti",58,0,0,29,87
2014,"Italy","Marche","Casa Di Cura   Villa Igea","Ancona",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",15,0,0,0,15
2014,"Italy","Marche","Casa Di Cura Villa Silvia","Senigallia",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",10,0,0,0,10
2014,"Italy","Marche","Casa Di Cura Villa Silvia","Senigallia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",32,0,0,0,32
2014,"Italy","Marche","Casa Di Cura Villa Serena","Jesi",5.1,"Casa Di Cura Privata Accreditata","Acuti",45,0,0,0,45
2014,"Italy","Marche","Casa Di Cura Villa Serena","Jesi",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",40,0,0,0,40
2014,"Italy","Marche","Casa Di Cura Villa Serena","Jesi",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",20,0,0,0,20
2014,"Italy","Marche","Casa Di Cura Villa Jolanda","Maiolati Spontini",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",42,0,0,0,42
2014,"Italy","Marche","Casa Di Cura Dott. Marchetti Srl","Macerata",5.1,"Casa Di Cura Privata Accreditata","Acuti",38,0,0,0,38
2014,"Italy","Marche","Casa Di Cura Dott. Marchetti Srl","Macerata",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",10,0,0,0,10
2014,"Italy","Marche","Centro Ospedaliero S.Stefano","Potenza Picena",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",99,0,0,0,99
2014,"Italy","Marche","Casa Di Cura Villa Pini Sanatrix Gestion","Civitanova Marche",5.1,"Casa Di Cura Privata Accreditata","Acuti",87,0,2,9,98
2014,"Italy","Marche","Casa Di Cura Villa Pini Sanatrix Gestion","Civitanova Marche",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",15,0,0,0,15
2014,"Italy","Marche","Casa Di Cura 'Villa San Marco'","Ascoli Piceno",5.1,"Casa Di Cura Privata Accreditata","Acuti",44,0,0,0,44
2014,"Italy","Marche","Casa Di Cura 'San Giuseppe'","Ascoli Piceno",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",17,0,0,0,17
2014,"Italy","Marche","Casa Di Cura 'San Giuseppe'","Ascoli Piceno",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",39,0,0,0,39
2014,"Italy","Marche","Casa Di Cura ' Villa Anna ' Srl","San Benedetto Del Tronto",5.1,"Casa Di Cura Privata Accreditata","Acuti",66,0,2,10,78
2014,"Italy","Marche","Casa Di Cura ' Villa Anna ' Srl","San Benedetto Del Tronto",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",10,0,0,0,10
2014,"Italy","Marche","Casa Di Cura ' Villa Anna ' Srl","San Benedetto Del Tronto",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",10,0,0,0,10
2014,"Italy","Marche","Casa Di Cura 'Stella Maris' Srl","San Benedetto Del Tronto",5.1,"Casa Di Cura Privata Accreditata","Acuti",61,0,0,0,61
2014,"Italy","Marche","Casa Di Cura 'Stella Maris' Srl","San Benedetto Del Tronto",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",5,0,0,0,5
2014,"Italy","Marche","Rita Srl Casa Cura Privata Villaverde","Fermo",5.1,"Casa Di Cura Privata Accreditata","Acuti",31,0,0,17,48
2014,"Italy","Marche","Rita Srl Casa Cura Privata Villaverde","Fermo",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",6,0,0,0,6
2014,"Italy","Marche","A.O. Ospedali Riuniti Marche Nord","Pesaro",0.0,"Azienda Ospedaliera","Acuti",514,0,70,14,598
2014,"Italy","Marche","A.O. Ospedali Riuniti Marche Nord","Pesaro",0.0,"Azienda Ospedaliera","Lungodegenza",16,0,0,0,16
2014,"Italy","Marche","A.O.U.Ospedali Riuniti - Ancona","Ancona",0.0,"Azienda Ospedaliera","Acuti",826,0,77,5,908
2014,"Italy","Marche","A.O.U.Ospedali Riuniti - Ancona","Ancona",0.0,"Azienda Ospedaliera","Riabilitazione",10,0,3,0,13
2014,"Italy","Marche","Ospedali Inrca Marche","Ancona",3.1,"Irccs Pubblico","Acuti",143,0,7,6,156
2014,"Italy","Marche","Ospedali Inrca Marche","Ancona",3.1,"Irccs Pubblico","Lungodegenza",22,0,0,0,22
2014,"Italy","Marche","Ospedali Inrca Marche","Ancona",3.1,"Irccs Pubblico","Riabilitazione",50,0,0,0,50
2014,"Italy","Lazio","Istituto Odontoiatria G.Eastman","Roma",1.0,"Ospedale A Gestione Diretta","Acuti",13,0,0,13,26
2014,"Italy","Lazio","P.T.P. Nuovo Regina Margherita","Roma",1.0,"Ospedale A Gestione Diretta","Acuti",0,0,4,6,10
2014,"Italy","Lazio","Ospedale Fatebenefratelli","Roma",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",286,12,31,20,349
2014,"Italy","Lazio","Casa Di Cura Villa Domelia S.R.L.","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",60,0,7,0,67
2014,"Italy","Lazio","Casa Di Cura Villa Domelia S.R.L.","Roma",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",21,0,0,0,21
2014,"Italy","Lazio","Casa Di Cura Villa Valeria S.R.L.","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",21,0,4,0,25
2014,"Italy","Lazio","Casa Di Cura Villa Tiberia S.R.L.","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",89,0,9,9,107
2014,"Italy","Lazio","Casa Di Cura Policlinico Italia","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",72,0,8,0,80
2014,"Italy","Lazio","Casa Di Cura Marco Polo","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",20,0,9,0,29
2014,"Italy","Lazio","Centro Per La Salute Della Donna S.Anna","Roma",1.0,"Ospedale A Gestione Diretta","Acuti",0,0,0,4,4
2014,"Italy","Lazio","Casa Di Cura Villa Fulvia Srl","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",25,0,0,0,25
2014,"Italy","Lazio","Casa Di Cura Villa Fulvia Srl","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",135,0,15,0,150
2014,"Italy","Lazio","Casa Di Cura Guarnieri Spa","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",97,0,12,0,109
2014,"Italy","Lazio","Policlinico Casilino","Roma",8.0,"Istituto Qualificato Presidio Della U.S.L.","Acuti",222,0,18,0,240
2014,"Italy","Lazio","Casa Di Cura Nuova Itor","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",129,0,8,0,137
2014,"Italy","Lazio","Ospedale Sandro Pertini","Roma",1.0,"Ospedale A Gestione Diretta","Acuti",349,1,55,16,421
2014,"Italy","Lazio","Ospedale S. Eugenio","Roma",1.0,"Ospedale A Gestione Diretta","Acuti",439,0,66,23,528
2014,"Italy","Lazio","Ospedale S. Eugenio","Roma",1.0,"Ospedale A Gestione Diretta","Riabilitazione",20,0,0,0,20
2014,"Italy","Lazio","Madre Giuseppina Vannini","Roma",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",210,0,16,7,233
2014,"Italy","Lazio","N.Clin. Latina Ist.Di Neuroscienze","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",26,0,3,0,29
2014,"Italy","Lazio","N.Clin. Latina Ist.Di Neuroscienze","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",10,0,0,0,10
2014,"Italy","Lazio","C.D.C. San Luca","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",20,0,0,5,25
2014,"Italy","Lazio","C.D.C. Mater Misericordiae","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",31,0,0,0,31
2014,"Italy","Lazio","Clinica Latina","Roma",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",30,0,0,0,30
2014,"Italy","Lazio","Concordia Hospital","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",23,0,0,4,27
2014,"Italy","Lazio","C.D.C. Addominale All`Eur","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",30,0,4,0,34
2014,"Italy","Lazio","C.D.C. Fabia Mater","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",61,0,20,0,81
2014,"Italy","Lazio","Nuova Clinica Annunziatella","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",28,0,3,3,34
2014,"Italy","Lazio","Ospedale G. B. Grassi","Roma",1.0,"Ospedale A Gestione Diretta","Acuti",240,0,15,22,277
2014,"Italy","Lazio","Centro Paraplegici Ostia ' Gennaro Di Ro","Roma",1.0,"Ospedale A Gestione Diretta","Riabilitazione",23,0,1,0,24
2014,"Italy","Lazio","Ospedale Israelitico","Roma",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",96,0,22,0,118
2014,"Italy","Lazio","Ospedale Israelitico","Roma",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",0,25,0,0,25
2014,"Italy","Lazio","Presidio Ospedaliero ' Luigi Di Liegro '","Roma",8.0,"Istituto Qualificato Presidio Della U.S.L.","Acuti",88,0,2,12,102
2014,"Italy","Lazio","Presidio Ospedaliero ' Luigi Di Liegro '","Roma",8.0,"Istituto Qualificato Presidio Della U.S.L.","Riabilitazione",53,0,6,0,59
2014,"Italy","Lazio","Casa Di Cura Villa Pia","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",127,0,3,6,136
2014,"Italy","Lazio","Casa Di Cura Villa Pia","Roma",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",40,0,0,0,40
2014,"Italy","Lazio","Casa Di Cura Villa Sandra","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",130,0,14,0,144
2014,"Italy","Lazio","Ospedale San Giovanni Battista-Acismom","Roma",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",219,0,21,0,240
2014,"Italy","Lazio","Casa Di Cura Citta` Di Roma","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",141,0,14,0,155
2014,"Italy","Lazio","European Hospital","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",51,0,0,0,51
2014,"Italy","Lazio","Casa Di Cura Merry House/C.Geriatrico Ro","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",30,0,0,0,30
2014,"Italy","Lazio","Casa Di Cura Merry House/C.Geriatrico Ro","Roma",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",41,0,0,0,41
2014,"Italy","Lazio","Casa Di Cura Villa Maria Immacolata","Roma",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",48,0,0,0,48
2014,"Italy","Lazio","Casa Di Cura S. Raffaele Portuense","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",87,0,9,0,96
2014,"Italy","Lazio","Ospedale Generale Santo Spirito","Roma",1.0,"Ospedale A Gestione Diretta","Acuti",242,0,32,16,290
2014,"Italy","Lazio","Ospedale Generale Santo Spirito","Roma",1.0,"Ospedale A Gestione Diretta","Riabilitazione",49,0,4,0,53
2014,"Italy","Lazio","Ospedale Regionale Oftalmico","Roma",1.0,"Ospedale A Gestione Diretta","Acuti",14,0,0,5,19
2014,"Italy","Lazio","Ospedale San Pietro Fatebenefratelli","Roma",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",387,0,19,14,420
2014,"Italy","Lazio","Ospedale San Carlo Di Nancy","Roma",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",140,0,0,15,155
2014,"Italy","Lazio","Osp. Gen. Di Zona 'Cristo Re'","Roma",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",178,0,14,16,208
2014,"Italy","Lazio","Casa Di Cura Villa Aurora","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",25,0,0,5,30
2014,"Italy","Lazio","Casa Di Cura Santa Famiglia","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",62,0,5,1,68
2014,"Italy","Lazio","Casa Di Cura S.Rita Da Cascia","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",30,0,0,0,30
2014,"Italy","Lazio","Casa Di Cura Nuova Villa Claudia","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",31,0,0,4,35
2014,"Italy","Lazio","Casa Di Cura San Feliciano","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",75,0,2,3,80
2014,"Italy","Lazio","Casa Di Cura San Feliciano","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",20,0,0,0,20
2014,"Italy","Lazio","Ospedale Ancelle Del Buon Pastore","Roma",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",47,0,0,0,47
2014,"Italy","Lazio","Ospedale Ancelle Del Buon Pastore","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",41,0,4,0,45
2014,"Italy","Lazio","Aurelia Hospital","Roma",5.1,"Casa Di Cura Privata Accreditata","Acuti",182,0,1,7,190
2014,"Italy","Lazio","Aurelia Hospital","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",49,0,5,0,54
2014,"Italy","Lazio","Casa Di Cura Villa Verde","Roma",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",60,0,0,0,60
2014,"Italy","Lazio","Casa Di Cura Privata `Don Carlo Gnocchi`","Roma",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",20,0,0,0,20
2014,"Italy","Lazio","I.D.I.","Roma",3.2,"Irccs Privato","Acuti",121,0,51,11,183
2014,"Italy","Lazio","Ospedale San Paolo","Civitavecchia",1.0,"Ospedale A Gestione Diretta","Acuti",105,0,18,0,123
2014,"Italy","Lazio","Ospedale  Padre Pio Di Bracciano","Bracciano",1.0,"Ospedale A Gestione Diretta","Acuti",57,0,10,0,67
2014,"Italy","Lazio","Casa Di Cura Siligato","Civitavecchia",5.1,"Casa Di Cura Privata Accreditata","Acuti",11,0,0,5,16
2014,"Italy","Lazio","Santo Volto","Santa Marinella",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",22,0,0,0,22
2014,"Italy","Lazio","Ospedale L.Parodi Delfino","Colleferro",1.0,"Ospedale A Gestione Diretta","Acuti",114,0,21,0,135
2014,"Italy","Lazio","0Spedale Ss. Gonfalone","Monterotondo",1.0,"Ospedale A Gestione Diretta","Acuti",65,0,6,0,71
2014,"Italy","Lazio","0Spedale Civile Coniugi Bernardini","Palestrina",1.0,"Ospedale A Gestione Diretta","Acuti",75,0,30,0,105
2014,"Italy","Lazio","Ospedale A. Angelucci","Subiaco",1.0,"Ospedale A Gestione Diretta","Acuti",66,0,10,0,76
2014,"Italy","Lazio","Ospedale S. Giovanni Evangelista(Tivoli)","Tivoli",1.0,"Ospedale A Gestione Diretta","Acuti",166,0,38,0,204
2014,"Italy","Lazio","I.N.I. Srl Divisione Medicus Hotel","Tivoli",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",58,0,6,0,64
2014,"Italy","Lazio","I.N.I. Srl  Divisione Villa Dante","Guidonia Montecelio",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",51,0,3,0,54
2014,"Italy","Lazio","Casa Di Cura Villa Luana","Poli",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",20,0,0,0,20
2014,"Italy","Lazio","Nomentana Hospital Srl","Fonte Nuova",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",98,0,0,0,98
2014,"Italy","Lazio","Nomentana Hospital Srl","Fonte Nuova",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",110,0,0,0,110
2014,"Italy","Lazio","Osp. Villa Albani Anzio","Anzio",1.0,"Ospedale A Gestione Diretta","Riabilitazione",35,0,4,0,39
2014,"Italy","Lazio","Osp. Anzio-Nettuno","Anzio",1.0,"Ospedale A Gestione Diretta","Acuti",148,0,29,0,177
2014,"Italy","Lazio","Osp.Riuniti Albano-Genzano","Albano Laziale",1.0,"Ospedale A Gestione Diretta","Acuti",173,0,16,0,189
2014,"Italy","Lazio","Osp. S.Sebastiano Frascati","Frascati",1.0,"Ospedale A Gestione Diretta","Acuti",143,0,20,0,163
2014,"Italy","Lazio","Osp. S.Giuseppe Marino","Marino",1.0,"Ospedale A Gestione Diretta","Acuti",98,0,22,0,120
2014,"Italy","Lazio","Osp.'Paolo Colombo' Velletri","Velletri",1.0,"Ospedale A Gestione Diretta","Acuti",132,0,13,0,145
2014,"Italy","Lazio","Osp. Ariccia","Ariccia",1.0,"Ospedale A Gestione Diretta","Acuti",0,0,6,0,6
2014,"Italy","Lazio","Osp. Ariccia","Ariccia",1.0,"Ospedale A Gestione Diretta","Riabilitazione",25,0,3,0,28
2014,"Italy","Lazio","Osp. Regina Apostolorum Albano","Albano Laziale",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",175,0,34,1,210
2014,"Italy","Lazio","Villa Delle Querce-Poligest","Nemi",5.1,"Casa Di Cura Privata Accreditata","Acuti",34,0,2,4,40
2014,"Italy","Lazio","Villa Delle Querce-Poligest","Nemi",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",55,0,0,0,55
2014,"Italy","Lazio","Villa Delle Querce-Poligest","Nemi",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",143,0,5,0,148
2014,"Italy","Lazio","C.D.C. Madonna Delle Grazie","Velletri",5.1,"Casa Di Cura Privata Accreditata","Acuti",64,0,5,0,69
2014,"Italy","Lazio","C.D.C. San Raffaele Rocca Di Papa","Rocca Di Papa",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",95,0,0,0,95
2014,"Italy","Lazio","C.D.C. Villa Dei Pini-Merinvest","Anzio",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",56,0,0,0,56
2014,"Italy","Lazio","C.D.C. Villa Dei Pini-Merinvest","Anzio",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",29,0,3,0,32
2014,"Italy","Lazio","Casa Di Cura S.Anna Pomezia","Pomezia",5.1,"Casa Di Cura Privata Accreditata","Acuti",99,0,1,5,105
2014,"Italy","Lazio","C.D.C. I.N.I. Srl","Grottaferrata",5.1,"Casa Di Cura Privata Accreditata","Acuti",81,0,17,0,98
2014,"Italy","Lazio","C.D.C. I.N.I. Srl","Grottaferrata",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",60,0,7,0,67
2014,"Italy","Lazio","C.D.C San Raffaele Montecompatri","Montecompatri",5.1,"Casa Di Cura Privata Accreditata","Acuti",75,0,0,0,75
2014,"Italy","Lazio","C.D.C San Raffaele Montecompatri","Montecompatri",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",86,0,9,0,95
2014,"Italy","Lazio","Ospedale Di Acquapendente","Acquapendente",1.0,"Ospedale A Gestione Diretta","Acuti",1,0,0,0,1
2014,"Italy","Lazio","Ospedale Di Civitacastellana","Civita Castellana",1.0,"Ospedale A Gestione Diretta","Acuti",82,0,18,0,100
2014,"Italy","Lazio","Ospedale Di Tarquinia","Tarquinia",1.0,"Ospedale A Gestione Diretta","Acuti",106,0,15,0,121
2014,"Italy","Lazio","Casa Di Cura Salus","Viterbo",5.1,"Casa Di Cura Privata Accreditata","Acuti",20,0,0,0,20
2014,"Italy","Lazio","Nuova  S.Teresa Del Bambin Gesu`","Viterbo",5.1,"Casa Di Cura Privata Accreditata","Acuti",24,0,0,0,24
2014,"Italy","Lazio","Villa Immacolata","Viterbo",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",31,0,0,0,31
2014,"Italy","Lazio","Villa Immacolata","Viterbo",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",103,0,0,0,103
2014,"Italy","Lazio","Complesso Ospedaliero Di Belcolle","Viterbo",1.0,"Ospedale A Gestione Diretta","Acuti",374,0,54,0,428
2014,"Italy","Lazio","Complesso Ospedaliero Di Belcolle","Viterbo",1.0,"Ospedale A Gestione Diretta","Riabilitazione",16,0,0,0,16
2014,"Italy","Lazio","Istituto Villa Paola","Capranica",3.2,"Irccs Privato","Acuti",0,0,13,0,13
2014,"Italy","Lazio","Polo Ospedaliero Unico Integrato","Rieti",1.0,"Ospedale A Gestione Diretta","Acuti",315,0,34,10,359
2014,"Italy","Lazio","Polo Ospedaliero Unico Integrato","Rieti",1.0,"Ospedale A Gestione Diretta","Riabilitazione",0,0,2,0,2
2014,"Italy","Lazio","Presidio Ospedaliero Nord","Latina",1.0,"Ospedale A Gestione Diretta","Acuti",390,0,56,0,446
2014,"Italy","Lazio","Presidio Ospedaliero Nord","Latina",1.0,"Ospedale A Gestione Diretta","Riabilitazione",10,0,1,0,11
2014,"Italy","Lazio","Presidio Ospedaliero Centro","Terracina",1.0,"Ospedale A Gestione Diretta","Acuti",148,0,18,13,179
2014,"Italy","Lazio","Presidio Ospedaliero Sud","Formia",1.0,"Ospedale A Gestione Diretta","Acuti",138,0,31,0,169
2014,"Italy","Lazio","Presidio Ospedaliero Sud","Formia",1.0,"Ospedale A Gestione Diretta","Riabilitazione",10,0,0,0,10
2014,"Italy","Lazio","Casa Del Sole Clinica Tommaso Costa","Formia",5.1,"Casa Di Cura Privata Accreditata","Acuti",108,0,9,0,117
2014,"Italy","Lazio","Istit Chir Ortop Traumatologico","Latina",5.1,"Casa Di Cura Privata Accreditata","Acuti",254,0,15,0,269
2014,"Italy","Lazio","Istit Chir Ortop Traumatologico","Latina",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",109,0,12,0,121
2014,"Italy","Lazio","Casa Di Cura San Marco","Latina",5.1,"Casa Di Cura Privata Accreditata","Acuti",45,0,0,5,50
2014,"Italy","Lazio","Istituto Fisioterapico C.Franceschini","Sabaudia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",77,0,0,0,77
2014,"Italy","Lazio","Casa Di Cura Citta` Di Aprilia","Aprilia",5.1,"Casa Di Cura Privata Accreditata","Acuti",140,0,6,0,146
2014,"Italy","Lazio","Casa Di Cura 'Villa Silvana'","Aprilia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",27,0,3,0,30
2014,"Italy","Lazio","Ospedale F. Spaziani Frosinone","Frosinone",1.0,"Ospedale A Gestione Diretta","Acuti",276,0,17,14,307
2014,"Italy","Lazio","Ospedale F. Spaziani Frosinone","Frosinone",1.0,"Ospedale A Gestione Diretta","Lungodegenza",15,0,0,0,15
